# Class red_S0 blue_S0 green_S0 nir_wide_S0 nir_S0 swir_1_S0 swir_2_S0 red_edge_1_S0 red_edge_2_S0 red_edge_3_S0 EVI_S0 edev_S0 sdev_S0 bcdev_S0 NDVI_S0 LAI_S0 MNDWI_S0 evi_10_S0 evi_50_S0 evi_90_S0 evi_range_S0 evi_std_S0 rainclim_min_S0 rainclim_mean_S0 rainclim_max_S0 rainclim_range_S0 rainclim_std_S0 f_mean_n1_S0 f_mean_n2_S0 f_mean_n3_S0 f_std_n1_S0 f_std_n2_S0 f_std_n3_S0 f_median_n1_S0 f_median_n2_S0 f_median_n3_S0 abs_change_S0 mean_change_S0 median_change_S0 discordance_S0 complexity_S0 central_diff_S0 slope mrvbf mrrtf
1.000000 0.089630 0.062486 0.084720 0.225491 0.247189 0.183755 0.128317 0.129789 0.213086 0.237850 0.299229 1.716689 4.313138 2.128238 0.467719 0.964609 -0.368906 0.164139 0.274066 0.570635 0.406496 0.162963 27.717876 100.788544 301.726013 274.008148 83.061226 2.812434 1.037143 0.714602 1.714674 0.496569 0.318105 2.418565 1.069122 0.616356 0.066364 0.000394 0.000000 -0.014498 32.357407 -0.001411 8.700255 1.000000 0.000000
1.000000 0.048331 0.042228 0.079444 0.440082 0.462649 0.202699 0.098642 0.137385 0.358115 0.431128 0.719323 1.561423 5.995668 2.359060 0.810226 2.484512 -0.437337 0.434870 0.704709 0.850920 0.422226 0.159510 43.184105 128.672745 351.261688 308.077576 96.070915 2.517944 1.095892 0.803037 1.693395 0.673561 0.341258 1.914197 1.085354 0.889946 0.076918 0.001134 0.000000 -0.004826 50.401283 -0.001022 18.828539 0.000000 0.000000
1.000000 0.102772 0.059027 0.083593 0.201397 0.221360 0.240087 0.178722 0.134291 0.183996 0.203645 0.211206 1.724919 3.786339 1.970832 0.364687 0.646144 -0.483478 0.100016 0.189428 0.503623 0.405467 0.167924 17.476063 95.378761 297.752930 280.276855 95.044563 2.748961 0.880168 0.849394 1.715444 0.321933 0.425710 2.640325 0.951499 0.900934 0.049853 0.003179 0.000000 -0.034948 27.758339 -0.002225 7.861651 1.500000 0.000000
1.000000 0.089813 0.041744 0.065828 0.225490 0.222867 0.210876 0.158359 0.128071 0.192363 0.211744 0.229614 2.307324 4.948346 2.436382 0.425528 0.712745 -0.524202 0.178427 0.234905 0.344915 0.166488 0.069473 17.109434 95.907066 307.180634 290.071198 97.583153 0.826876 0.430315 0.223231 0.418964 0.170486 0.055697 0.901896 0.348935 0.236038 0.030491 0.001429 0.000000 -0.020927 71.039551 -0.001126 7.861651 1.000000 0.000000
1.000000 0.068811 0.050913 0.075666 0.213813 0.228980 0.197546 0.129783 0.105981 0.185655 0.212312 0.316900 1.822265 4.323696 2.226617 0.537055 1.028546 -0.445436 0.173920 0.307642 0.520856 0.352887 0.127799 64.394341 114.778503 204.268631 139.874298 37.301880 2.283258 0.962508 0.677533 1.398390 0.513802 0.306457 2.338500 0.767319 0.645057 0.048108 0.000165 0.000000 -0.014798 29.738411 -0.000089 2.635231 5.000000 3.000000
1.000000 0.069937 0.049660 0.076121 0.223980 0.243082 0.226882 0.147997 0.113249 0.194275 0.220231 0.335012 2.380392 5.503983 2.759562 0.553143 1.094075 -0.498335 0.218599 0.337008 0.449211 0.235934 0.084123 64.394341 114.778503 204.268631 139.874298 37.301880 1.524235 0.526014 0.356509 0.588596 0.196031 0.115740 1.601059 0.463770 0.359927 0.029598 0.000806 0.000000 -0.014588 31.086483 -0.001098 3.088933 5.000000 3.000000
1.000000 0.117177 0.069325 0.099373 0.262993 0.291480 0.282703 0.202110 0.157016 0.238257 0.267512 0.293240 1.810652 4.450990 2.458519 0.426589 0.942941 -0.482783 0.148538 0.280562 0.489133 0.343190 0.133176 13.318281 103.544182 345.035278 331.717010 111.275047 1.892684 0.708814 0.596349 1.259494 0.331102 0.282675 1.624212 0.569702 0.548854 0.051717 0.005612 0.000000 -0.029586 48.227081 -0.003505 7.095578 2.000000 0.000000
1.000000 0.121441 0.086015 0.122084 0.325885 0.338658 0.267481 0.179857 0.175171 0.278630 0.311839 0.378240 1.302546 3.678494 2.060971 0.472111 1.250472 -0.376962 0.176093 0.359941 0.633246 0.457152 0.179703 45.335098 107.556892 201.840973 156.505875 46.354450 2.683018 1.038482 0.623140 2.115025 0.503627 0.326306 2.229208 0.910056 0.557607 0.067615 -0.002549 0.000000 -0.012032 35.306717 0.000000 3.952847 4.000000 2.000000
1.000000 0.110241 0.077497 0.104605 0.288243 0.302745 0.235617 0.169929 0.152167 0.246897 0.280015 0.338667 1.271826 3.259259 1.836530 0.454476 1.107297 -0.378523 0.138182 0.333729 0.734990 0.598322 0.240060 45.335098 107.556892 201.840973 156.505875 46.354450 3.605732 0.776506 1.129283 3.019019 0.270226 0.401906 1.987563 0.768197 1.098975 0.064868 0.001051 0.000000 -0.018680 20.448715 0.000000 2.357023 4.000000 2.000000
1.000000 0.085203 0.048236 0.066435 0.184155 0.203745 0.219259 0.158648 0.118564 0.164102 0.183533 0.218647 1.914123 3.672921 2.120359 0.409865 0.673066 -0.536557 0.098521 0.205256 0.453155 0.350762 0.141136 4.628749 106.189087 358.739105 354.110352 112.779900 2.562400 0.655535 0.338787 1.511169 0.247586 0.242868 1.748618 0.670682 0.281954 0.036824 0.000845 0.000000 -0.014166 15.473267 -0.001594 15.363062 0.000000 0.000000
1.000000 0.192279 0.074078 0.113679 0.249134 0.275736 0.385618 0.364899 0.227192 0.248328 0.263702 0.111594 2.172633 6.101159 2.818378 0.179016 0.285746 -0.546884 0.064830 0.103715 0.177077 0.106084 0.054929 3.695685 73.787529 275.020325 271.324646 87.216370 0.822643 0.470515 0.334412 0.547594 0.161120 0.118875 0.702738 0.479639 0.340488 0.021569 0.002391 0.000000 -0.002653 32.138794 0.000729 7.453560 2.000000 0.000000
1.000000 0.047421 0.036750 0.059905 0.291954 0.309636 0.168359 0.093724 0.101753 0.243626 0.284151 0.497170 1.977041 5.907075 2.515936 0.734401 1.680760 -0.475168 0.360113 0.497520 0.682185 0.322072 0.124926 13.442706 113.922798 318.379578 304.936859 103.552162 2.199916 1.200091 0.657652 1.329528 0.357067 0.122784 2.003719 1.067612 0.618648 0.048863 0.003162 0.000000 0.045599 32.273518 -0.001032 5.994352 2.000000 0.500000
1.000000 0.197673 0.063414 0.101207 0.241689 0.259839 0.371282 0.345021 0.229994 0.241408 0.253581 0.079185 2.390570 6.599753 2.866374 0.135877 0.168492 -0.570154 0.042962 0.075609 0.114462 0.071683 0.054501 0.201455 67.318779 254.529938 254.328476 79.987511 0.571279 0.375538 0.257736 0.340180 0.202111 0.088749 0.531295 0.415060 0.221760 0.019899 0.004063 0.000000 -0.009509 52.706573 0.001847 2.500000 4.000000 2.000000
1.000000 0.164783 0.101460 0.129923 0.262878 0.295881 0.310510 0.240065 0.197837 0.244250 0.271043 0.223668 1.869105 4.707243 2.476103 0.290100 0.691231 -0.414921 0.140127 0.220510 0.375289 0.245305 0.111737 0.413530 73.061638 287.335388 286.921844 84.481766 1.587083 1.206664 0.886043 1.273194 0.396902 0.328776 1.334301 1.130610 0.851145 0.046002 0.002816 0.000000 -0.006379 42.846012 -0.000000 4.750731 0.000000 3.000000
1.000000 0.144633 0.088271 0.116308 0.247895 0.266501 0.307147 0.241758 0.178339 0.223012 0.245191 0.207049 1.951018 4.392799 2.504524 0.296520 0.631104 -0.450615 0.133468 0.210846 0.336124 0.202657 0.082695 0.413530 73.061638 287.335388 286.921844 84.481766 1.199497 0.586930 0.525823 0.937632 0.346047 0.205580 0.754007 0.469565 0.547019 0.030477 0.003134 0.000000 -0.003294 35.560242 -0.000671 1.993991 1.000000 4.000000
1.000000 0.150575 0.088438 0.116625 0.216580 0.229892 0.269576 0.224612 0.175857 0.198351 0.213755 0.135335 2.134279 5.405575 2.418813 0.208874 0.371641 -0.396068 0.089197 0.136848 0.237586 0.148184 0.241924 1.584417 69.106415 272.766693 271.182281 79.736649 2.520295 2.980075 2.318073 0.493990 0.181450 0.236738 2.395310 2.959041 2.295103 0.058907 0.000427 0.000000 -0.119267 76.882416 -0.000000 5.034603 0.000000 3.000000
1.000000 0.136388 0.070360 0.098919 0.193144 0.210347 0.257749 0.220798 0.162283 0.180972 0.195524 0.123182 2.213877 5.463826 2.534498 0.213352 0.327673 -0.445428 0.084756 0.118061 0.201621 0.116865 0.045700 1.584417 69.106415 272.766693 271.182281 79.736649 0.873274 0.324790 0.218302 0.370424 0.143608 0.085152 0.720472 0.321092 0.245265 0.013451 0.001260 0.000000 -0.010570 22.215326 -0.000000 8.670753 1.000000 0.000000
1.000000 0.110061 0.074738 0.099872 0.269176 0.296799 0.325379 0.235365 0.157627 0.237946 0.268278 0.334994 1.824177 4.443661 2.414034 0.455526 1.094010 -0.531686 0.238991 0.317973 0.485924 0.254799 0.115970 1.384153 100.581352 303.008118 301.623962 103.309792 1.664137 0.630041 0.382794 1.438612 0.261263 0.163479 1.163495 0.550691 0.339349 0.038148 0.001436 0.000000 0.003006 22.809107 -0.000000 4.289846 2.000000 0.000000
1.000000 0.180793 0.069521 0.106339 0.252526 0.272626 0.398719 0.331949 0.214432 0.239208 0.257707 0.125458 2.005622 6.004176 2.621677 0.203985 0.335905 -0.579655 0.083705 0.124354 0.195870 0.112165 0.050676 3.822328 57.798416 212.370300 208.547974 62.581409 0.812642 0.388302 0.254726 0.493354 0.233444 0.095604 0.905487 0.358458 0.255004 0.019876 0.001110 0.000000 0.001098 39.668690 -0.000741 10.086432 0.000000 0.000000
1.000000 0.103382 0.067550 0.092021 0.262367 0.285949 0.280991 0.189799 0.146162 0.220609 0.253148 0.318657 1.583763 3.893769 2.080182 0.467633 1.034901 -0.507799 0.174911 0.319393 0.756141 0.579599 0.216732 1.247553 77.100166 204.211426 202.963867 77.995491 3.978690 1.372069 0.795772 3.048087 0.444515 0.383125 2.605957 1.291609 0.739712 0.055939 0.003728 0.000000 -0.021918 14.740617 0.000000 4.166667 5.000000 0.000000
1.000000 0.150606 0.095177 0.121903 0.276248 0.292999 0.373063 0.278761 0.184806 0.239247 0.262599 0.251411 1.854111 5.228293 2.429190 0.328837 0.791605 -0.513540 0.189901 0.252447 0.348823 0.163920 0.072678 1.483353 89.435234 244.425049 242.941696 96.191689 0.975748 0.333496 0.372709 0.860975 0.186897 0.142830 0.725388 0.344224 0.333076 0.029817 0.001281 0.000000 -0.021247 44.090004 0.000710 3.750000 3.000000 0.000000
1.000000 0.124192 0.057783 0.079589 0.207626 0.228516 0.288787 0.238796 0.153322 0.196355 0.214502 0.169672 2.526731 5.299089 2.898608 0.295198 0.495872 -0.567906 0.123107 0.167885 0.308285 0.185177 0.081735 0.515528 97.537926 262.422546 261.907013 102.402122 1.356126 0.598161 0.412300 1.252538 0.286495 0.119148 0.944873 0.597129 0.446956 0.018178 -0.001425 0.000000 0.021135 16.607145 0.000000 6.899125 1.500000 0.000000
1.000000 0.121512 0.059514 0.081435 0.199478 0.210898 0.289431 0.232831 0.151110 0.185058 0.199802 0.151559 2.377222 6.068546 2.778439 0.272487 0.430340 -0.560393 0.087718 0.149606 0.248077 0.155624 0.075494 0.515528 97.537926 262.422546 261.907013 102.402122 0.869309 1.009660 0.761872 0.618326 0.487453 0.199084 0.576190 0.879750 0.774514 0.029769 -0.000508 0.000000 -0.027299 55.876900 -0.000000 3.173239 0.000000 2.000000
1.000000 0.126035 0.075286 0.096930 0.205913 0.224904 0.295928 0.213939 0.153370 0.183899 0.202787 0.171539 1.870991 4.110942 2.197920 0.279833 0.502629 -0.501291 0.089664 0.171437 0.535793 0.446129 0.180875 1.106509 95.239861 248.082947 246.976440 97.869270 2.981754 1.423886 0.569140 2.150704 0.664050 0.358877 2.630866 1.200996 0.515862 0.048532 -0.001058 0.000000 -0.032078 25.348162 0.000000 21.351879 0.000000 0.000000
1.000000 0.142915 0.077827 0.103411 0.215236 0.222485 0.314081 0.232876 0.159834 0.182821 0.200848 0.143354 2.042145 4.587618 2.355656 0.233278 0.400654 -0.506057 0.084001 0.140504 0.393308 0.313076 0.142414 1.106509 95.239861 248.082947 246.976440 97.869270 2.244415 1.249049 0.377707 1.451653 0.322816 0.183104 2.045107 1.293003 0.370039 0.028022 0.000224 0.000000 -0.047745 22.796259 0.000000 20.112530 0.000000 0.000000
1.000000 0.154248 0.088309 0.120641 0.247635 0.274311 0.396795 0.319794 0.189387 0.223478 0.246403 0.190178 1.282123 4.446004 1.922916 0.273338 0.570063 -0.530971 0.097593 0.184653 0.416683 0.312041 0.185075 3.752856 71.308723 263.366455 259.613586 80.940323 3.104385 1.931825 1.412674 1.351429 0.706626 0.415563 2.730402 1.757915 1.504886 0.077684 0.000408 0.000000 -0.019851 54.724274 -0.003267 3.004626 2.000000 0.500000
1.000000 0.106875 0.073059 0.095658 0.236320 0.274782 0.349941 0.256480 0.158826 0.217473 0.243790 0.295971 1.393176 3.745726 2.047149 0.426644 0.952822 -0.557582 0.155833 0.260529 0.540991 0.381040 0.152733 3.727328 82.112953 210.955688 207.228363 82.659744 4.347821 1.448233 1.320661 3.675186 0.567150 0.555052 2.646026 1.373391 1.274883 0.050762 0.000254 0.000000 -0.002835 60.165344 0.000000 2.357023 6.000000 0.000000
1.000000 0.137061 0.072841 0.100801 0.240930 0.254644 0.308079 0.238410 0.178020 0.221045 0.238625 0.191640 2.011174 4.556534 2.480397 0.299070 0.575354 -0.506599 0.122576 0.187076 0.363102 0.239831 0.098187 1.106509 95.239861 248.082947 246.976440 97.869270 1.726909 0.819922 0.707994 1.241534 0.369565 0.420786 1.507923 0.719968 0.596268 0.031055 0.001264 0.000000 -0.005320 26.974007 0.000000 12.586696 0.000000 0.000000
1.000000 0.108871 0.075513 0.096392 0.235316 0.251404 0.300090 0.217220 0.143910 0.199043 0.221766 0.250214 1.527508 4.207981 2.003491 0.381662 0.787273 -0.513004 0.119451 0.240159 0.443405 0.330645 0.145045 2.742459 104.969093 265.123779 262.381317 105.468269 3.075076 1.132206 0.776045 2.020422 0.461002 0.222200 2.299168 1.075940 0.813429 0.052602 0.003119 0.000000 -0.015904 24.636656 -0.000368 2.131947 1.000000 2.000000
1.000000 0.100034 0.068539 0.094824 0.256282 0.277564 0.309413 0.222504 0.156102 0.223552 0.247518 0.318946 1.819526 4.100854 2.366677 0.464388 1.035947 -0.526084 0.200495 0.320551 0.643352 0.439206 0.175988 2.742459 104.969093 265.123779 262.381317 105.468269 2.795404 2.100974 0.572466 1.373117 0.623538 0.180654 3.211323 2.244943 0.523877 0.045316 0.004905 0.000000 0.001919 26.268091 0.000000 4.750731 4.000000 0.000000
1.000000 0.102614 0.073388 0.096923 0.265390 0.289701 0.319848 0.218337 0.154817 0.233590 0.260811 0.348282 1.586600 4.378596 2.256272 0.479896 1.142084 -0.535079 0.107834 0.341231 0.476601 0.368719 0.152286 2.742459 104.969093 265.123779 262.381317 105.468269 2.986870 0.981853 0.489457 2.238527 0.483510 0.211871 2.010042 0.765885 0.558010 0.032667 0.001810 0.000000 0.011211 13.464883 -0.000556 1.734282 2.000000 0.000000
1.000000 0.094967 0.069490 0.087236 0.226249 0.251340 0.260696 0.167231 0.138794 0.199031 0.224976 0.300397 1.909532 4.085359 2.311292 0.449006 0.968836 -0.500438 0.203816 0.299479 0.655680 0.450382 0.205258 2.742459 104.969093 265.123779 262.381317 105.468269 3.746054 1.409836 1.498366 3.370695 0.573074 0.315430 2.050727 1.310912 1.364937 0.065158 -0.001079 0.000000 -0.012346 24.555264 0.000820 10.363729 0.000000 0.000000
1.000000 0.066236 0.048134 0.062441 0.203976 0.224743 0.242229 0.145267 0.105097 0.168800 0.192143 0.315453 2.004947 4.267317 2.452006 0.545826 1.023308 -0.589254 0.234234 0.306358 0.591731 0.360593 0.133619 3.137646 102.698303 249.408539 246.270889 100.793442 2.278445 0.678328 0.361495 2.496278 0.160713 0.220797 1.233472 0.697511 0.277951 0.022399 -0.001591 0.000000 0.012121 8.513374 -0.000000 17.584564 0.000000 0.000000
1.000000 0.091907 0.063485 0.080890 0.224230 0.250614 0.277663 0.184965 0.135203 0.197148 0.218885 0.301116 1.846493 4.197872 2.267543 0.470021 0.971436 -0.546784 0.209082 0.284662 0.482509 0.270722 0.129106 3.006414 103.282280 254.535934 251.529526 102.197098 2.287273 0.740680 0.695683 1.604148 0.298676 0.202797 1.674814 0.640185 0.701271 0.045038 0.001963 0.000000 0.005025 32.932926 -0.000000 3.173239 2.000000 0.000000
1.000000 0.080773 0.059175 0.080954 0.236322 0.246840 0.212084 0.144515 0.131601 0.204785 0.227654 0.330175 1.524226 3.827162 1.970244 0.507208 1.076572 -0.448978 0.131021 0.304607 0.507233 0.384099 0.150890 5.144031 133.800385 324.666016 319.521973 119.214523 3.277573 1.010078 0.724169 1.978332 0.514259 0.336104 2.585348 0.910371 0.720355 0.036557 -0.006265 0.000000 0.010805 12.687749 0.000000 7.168604 2.000000 0.000000
1.000000 0.077502 0.056502 0.078720 0.235993 0.247544 0.233234 0.165632 0.117839 0.203894 0.228356 0.329281 1.946216 4.761473 2.397112 0.531860 1.073337 -0.496742 0.173864 0.326055 0.481164 0.316408 0.127856 5.144031 133.800385 324.666016 319.521973 119.214523 2.474623 0.949451 0.735494 1.325807 0.342775 0.290867 2.073090 0.956136 0.724798 0.046981 -0.004830 0.000000 -0.030285 25.292036 -0.000000 8.436857 1.000000 0.000000
1.000000 0.085068 0.061617 0.083846 0.228856 0.248854 0.221994 0.147375 0.129986 0.201125 0.225586 0.311185 1.683175 3.965416 2.006803 0.492069 1.007868 -0.451700 0.173309 0.293528 0.494882 0.329562 0.118815 5.144031 133.800385 324.666016 319.521973 119.214523 1.952859 0.692733 0.496145 1.023846 0.428340 0.135199 2.425106 0.599562 0.482696 0.032050 -0.004012 0.000000 -0.009696 18.072067 0.000000 3.773077 0.000000 2.000000
1.000000 0.124298 0.067076 0.094723 0.225359 0.235891 0.311950 0.231443 0.154344 0.192499 0.212891 0.195472 1.868610 4.160252 2.285727 0.318069 0.589218 -0.536668 0.108229 0.185153 0.606970 0.499757 0.194128 0.672554 81.868004 223.591370 222.918808 88.878181 3.284339 0.478399 0.564945 2.417010 0.261142 0.344833 1.704578 0.426446 0.420458 0.034018 -0.001233 0.000000 -0.014493 9.881909 0.000000 4.602234 0.000000 2.000000
1.000000 0.122816 0.079010 0.100953 0.249203 0.268186 0.365129 0.246205 0.162465 0.205737 0.231044 0.254877 2.016071 4.583780 2.416440 0.371467 0.804145 -0.568131 0.191970 0.244543 0.564485 0.381470 0.153470 0.672554 81.868004 223.591370 222.918808 88.878181 2.380682 0.628329 0.394182 2.297212 0.272045 0.177520 1.115912 0.639059 0.412254 0.026544 -0.001689 0.000000 0.010901 8.611837 -0.000233 3.882750 2.000000 0.000000
1.000000 0.121577 0.080844 0.105277 0.222674 0.243664 0.312799 0.224066 0.156165 0.192965 0.214280 0.237301 1.722336 4.365704 2.204978 0.349601 0.740554 -0.505607 0.134247 0.207980 0.372145 0.252127 0.099733 4.763897 105.845284 282.495880 277.731995 101.599457 1.571254 0.462155 0.282970 0.635137 0.317122 0.100959 1.523930 0.341704 0.256290 0.019668 -0.000854 0.000000 0.003226 17.472038 0.000000 3.173239 6.000000 3.000000
1.000000 0.138520 0.092835 0.116444 0.226252 0.248934 0.346724 0.255420 0.169494 0.197817 0.218309 0.199472 1.565931 4.290010 2.083910 0.284973 0.603688 -0.497133 0.134380 0.192254 0.301399 0.167019 0.073691 4.763897 105.845284 282.495880 277.731995 101.599457 1.207913 0.575105 0.477019 0.878197 0.428459 0.275437 0.856630 0.343248 0.422597 0.023576 -0.001885 0.000000 -0.016236 24.956539 0.000000 1.250000 6.000000 3.000000
1.000000 0.155373 0.075065 0.107362 0.265525 0.287648 0.372132 0.283549 0.194127 0.239087 0.263037 0.199040 1.578297 4.077380 1.988424 0.297352 0.602125 -0.552678 0.108388 0.176752 0.432581 0.328029 0.128058 3.002811 78.709702 175.920197 172.917389 71.259895 1.857788 0.499024 0.320737 2.237165 0.216071 0.117887 0.963796 0.491982 0.372678 0.023662 -0.000436 0.000000 -0.018743 8.865490 -0.000000 5.335937 2.000000 0.000000
1.000000 0.136336 0.077001 0.104589 0.244644 0.269700 0.361146 0.260108 0.176337 0.216862 0.240135 0.209052 1.508451 4.243302 2.033373 0.308090 0.638352 -0.546322 0.129374 0.195307 0.428013 0.298836 0.114944 3.002811 78.709702 175.920197 172.917389 71.259895 1.952951 0.751825 0.435784 2.013674 0.248168 0.272487 0.878621 0.819157 0.375406 0.026749 -0.002104 0.000000 0.000699 10.185639 -0.000000 4.750731 0.000000 3.000000
1.000000 0.112449 0.063324 0.085865 0.223488 0.242949 0.313138 0.227861 0.145007 0.191750 0.217016 0.228420 1.412333 3.812484 1.894225 0.366161 0.708424 -0.570700 0.130070 0.198610 0.526762 0.395522 0.164278 3.002811 78.709702 175.920197 172.917389 71.259895 2.706784 0.725530 0.528574 2.096715 0.290111 0.185039 1.347116 0.782576 0.467779 0.034177 -0.000839 0.000000 0.007385 15.231846 -0.000000 1.721104 3.000000 0.000000
1.000000 0.115680 0.068648 0.092342 0.223518 0.243125 0.319067 0.239796 0.148762 0.189360 0.211440 0.225148 1.593582 4.239426 2.057662 0.355915 0.696586 -0.548607 0.147752 0.212639 0.479121 0.328832 0.137410 1.781421 94.303123 256.341309 254.559891 101.216667 5.795850 1.059534 1.172062 3.131238 0.537600 0.469669 4.827594 0.993725 1.325822 0.025534 -0.001685 0.000000 -0.024880 21.771866 0.000000 10.326622 1.000000 0.000000
1.000000 0.168188 0.084323 0.119577 0.286181 0.307683 0.364630 0.273264 0.195925 0.249716 0.278039 0.206784 1.877884 4.919909 2.556757 0.293126 0.630146 -0.516119 0.148212 0.202126 0.402542 0.258839 0.108069 0.000000 73.997139 220.733246 220.733246 83.492058 1.679457 0.546010 0.292658 1.048552 0.164465 0.133976 1.357651 0.519012 0.292825 0.035123 0.002418 0.000000 -0.019846 19.680418 -0.000074 6.508542 1.000000 0.000000
1.000000 0.074248 0.060935 0.085635 0.239759 0.261512 0.221837 0.135883 0.128885 0.212483 0.240211 0.368877 1.949782 4.753662 2.293394 0.555553 1.216597 -0.444414 0.194667 0.369807 0.455970 0.251719 0.103079 7.670011 116.009712 293.667480 285.997467 106.132637 4.304402 1.091336 1.243132 1.933209 0.858255 0.379338 4.216167 1.059308 1.199739 0.025935 -0.000861 0.000000 -0.001799 35.255119 0.000057 2.946278 6.000000 0.000000
1.000000 0.110470 0.068054 0.089539 0.243119 0.266110 0.301209 0.197993 0.154485 0.208582 0.234011 0.273613 1.649675 3.956349 2.104017 0.413287 0.871931 -0.541988 0.109426 0.255322 0.452586 0.334867 0.136792 7.670011 116.009712 293.667480 285.997467 106.132637 4.369592 1.422625 0.929490 4.009071 0.588361 0.447685 2.398635 1.489646 0.968465 0.028737 -0.000232 0.000000 -0.030413 27.618826 -0.000047 4.289846 6.000000 0.000000
1.000000 0.166231 0.083811 0.120287 0.285613 0.309577 0.382674 0.288791 0.205773 0.251212 0.275715 0.213575 1.559858 4.235784 2.158446 0.301322 0.654714 -0.522016 0.146726 0.207697 0.473540 0.325304 0.130199 0.000000 73.997139 220.733246 220.733246 83.492058 1.909166 0.369321 0.301889 1.995757 0.143076 0.172663 1.003024 0.394681 0.271192 0.026891 0.000257 0.000000 -0.003767 11.279388 -0.000409 5.336339 2.000000 0.000000
1.000000 0.120067 0.067233 0.089850 0.205338 0.225670 0.342626 0.283039 0.147609 0.173955 0.193859 0.181513 2.276736 5.548703 2.571650 0.300608 0.538713 -0.584020 0.146053 0.173426 0.438363 0.300215 0.124596 0.170715 79.257675 188.863831 188.693115 76.128708 2.048924 0.454874 0.292791 1.534864 0.198528 0.265321 1.699741 0.331102 0.209931 0.032110 0.000564 0.000000 -0.008994 19.622643 -0.000000 6.346478 1.000000 0.000000
1.000000 0.125280 0.062338 0.081836 0.204351 0.212105 0.289615 0.246487 0.155133 0.190012 0.202978 0.144781 1.678201 4.035887 2.123092 0.256086 0.405816 -0.561951 0.079841 0.142422 0.545724 0.465121 0.228778 14.909455 55.791706 119.693878 104.784424 35.875336 3.880878 0.941371 0.541101 1.566536 0.610021 0.260989 3.078930 0.859735 0.582421 0.041630 0.008557 0.000000 -0.006017 11.427883 -0.000441 3.078172 2.000000 0.000000
1.000000 0.139528 0.071648 0.099673 0.238090 0.262156 0.337374 0.280342 0.180477 0.223851 0.244506 0.195489 2.303108 5.274168 2.851745 0.302568 0.589280 -0.543656 0.133138 0.196881 0.335151 0.191751 0.118368 14.909455 55.791706 119.693878 104.784424 35.875336 1.982545 0.752396 0.616754 0.840108 0.244756 0.216747 1.824016 0.585439 0.613778 0.029292 0.001351 0.000000 -0.000723 23.519024 0.000148 1.492141 1.500000 3.000000
1.000000 0.111293 0.074258 0.099754 0.238111 0.259615 0.311592 0.246236 0.148752 0.209760 0.236196 0.272787 1.600055 3.866695 2.100176 0.404854 0.868944 -0.516805 0.133410 0.245448 0.498417 0.367921 0.182664 7.322196 69.372246 142.831512 135.509323 53.946686 2.943486 1.268254 1.034990 1.584837 0.388336 0.329325 2.297836 1.198396 1.062704 0.065823 -0.000691 0.000000 -0.015692 41.373398 -0.000000 8.759915 2.000000 0.000000
1.000000 0.144266 0.080333 0.107591 0.262246 0.278580 0.365625 0.295831 0.177822 0.229010 0.252324 0.219056 1.636398 4.201523 2.266495 0.317645 0.674545 -0.547269 0.123437 0.200337 0.391602 0.257260 0.133084 2.580735 56.902401 141.661362 139.080627 52.595085 1.871397 0.828168 0.758693 0.959351 0.270043 0.254374 1.475712 0.840764 0.908477 0.049228 -0.001259 0.000000 -0.241828 54.300034 -0.000000 3.952847 1.000000 1.000000
